District,StreetBlock,LATITUDE_X,LONGITUDE_X,SNA_NEIGHBORHOOD,ShootID,RMS_No,Race,Sex,Age,Type,YearOccurred,DateOccurred,TimeOccurred,DateTimeOccured,COMMUNITY_COUNCIL_NEIGHBORHOOD
3,800 Block of ELBERON AV,39.1055,-84.5655,East Price Hill,6127,229028363,BLACK,MALE,28,FATAL,2022,20221023,023500,10/23/2022 2:35:00 AM,East Price Hill
2,4300 Block of CENTENNIAL DR,39.1527,-84.4024,Madisonville,6128,229028377,BLACK,MALE,25,NONFATAL,2022,20221023,105700,10/23/2022 10:57:00 AM,Madisonville
3,2300 Block of HARRISON AV,39.1369,-84.5784,Westwood,6129,229028390,BLACK,MALE,33,NONFATAL,2022,20221023,114600,10/23/2022 11:46:00 AM,South Fairmount - Westwood
1,2400 Block of PARIS ST,39.1268,-84.5053,Mt. Auburn,6130,229028415,BLACK,MALE,38,NONFATAL,2022,20221023,201000,10/23/2022 8:10:00 PM,Mount Auburn
2,6100 Block of ROE ST,39.156,-84.3901,Madisonville,6131,229028469,BLACK,MALE,3,FATAL,2022,20221023,173000,10/23/2022 5:30:00 PM,Madisonville
1,800 Block of FINDLAY ST,39.1153,-84.5278,West End,6125,229028163,BLACK,MALE,41,NONFATAL,2022,20221021,041700,10/21/2022 4:17:00 AM,West End
4,6600 Block of FAIRPARK AV,39.1922,-84.4849,Carthage,6126,229028236,HISPANIC,MALE,35,NONFATAL,2022,20221021,203500,10/21/2022 8:35:00 PM,Carthage
3,2100 Block of MILLVALE CT,39.1497,-84.5548,Millvale,6123,229028130,BLACK,FEMALE,39,NONFATAL,2022,20221020,181000,10/20/2022 6:10:00 PM,Millvale
3,5000 Block of HAWAIIAN TE,39.1835,-84.5635,Mt. Airy,5819,229003888,BLACK,MALE,38,FATAL,2022,20220220,172000,2/20/2022 5:20:00 PM,Mount Airy
OUT OF CITY,,,,,5816,229003629,BLACK,MALE,22,NONFATAL,2022,20220218,031500,2/18/2022 3:15:00 AM,
3,5400 Block of BLUEBIRD LN,39.1908,-84.5733,Mt. Airy,5817,229003657,BLACK,MALE,26,FATAL,2022,20220218,104500,2/18/2022 10:45:00 AM,Mount Airy
1,1700 Block of REPUBLIC ST,39.1144,-84.516,Over-the-Rhine,5815,229003340,BLACK,MALE,35,NONFATAL,2022,20220215,083000,2/15/2022 8:30:00 AM,OTR
4,200 Block of STURGIS AV,39.1574,-84.495,North Avondale,5814,229003293,BLACK,MALE,28,FATAL,2022,20220214,112000,2/14/2022 11:20:00 AM,North Avondale
1,1600 Block of LINN ST,39.115,-84.528,West End,5812,229003195,BLACK,MALE,20,NONFATAL,2022,20220213,151500,2/13/2022 3:15:00 PM,West End
3,3100 Block of HARRISON AV,39.1515,-84.5998,Westwood,5813,229003226,BLACK,MALE,32,NONFATAL,2022,20220213,213000,2/13/2022 9:30:00 PM,Westwood
4,00 Block of CRAFT ST,39.1796,-84.5096,Winton Hills,5810,229003087,BLACK,MALE,23,NONFATAL,2022,20220212,075700,2/12/2022 7:57:00 AM,Winton Hills
3,1200 Block of RUTLEDGE AV,39.113,-84.5881,West Price Hill,5811,229003113,BLACK,FEMALE,19,NONFATAL,2022,20220212,140300,2/12/2022 2:03:00 PM,West Price Hill
3,2000 Block of QUEEN CITY AV,39.1291,-84.5684,South Fairmount,5809,229003041,BLACK,MALE,16,NONFATAL,2022,20220211,195500,2/11/2022 7:55:00 PM,South Fairmount
4,7000 Block of READING RD,39.1849,-84.4647,Bond Hill,5807,229002914,BLACK,MALE,31,NONFATAL,2022,20220210,130000,2/10/2022 1:00:00 PM,Bond Hill
3,1700 Block of WESTWOOD NORTHERN BLVD,39.138,-84.5478,North Fairmount,5808,229002947,BLACK,MALE,33,NONFATAL,2022,20220210,194500,2/10/2022 7:45:00 PM,North Fairmount
4,900 Block of DANA AV,39.1525,-84.4841,Avondale,5806,229002712,BLACK,MALE,23,NONFATAL,2022,20220208,033000,2/8/2022 3:30:00 AM,Avondale - North Avondale
4,7400 Block of VINE ST,39.1969,-84.4781,Carthage,5805,229002624,WHITE,FEMALE,51,NONFATAL,2022,20220207,220400,2/7/2022 10:04:00 PM,Carthage
3,2100 Block of W 8TH ST,39.1044,-84.553,Lower Price Hill_Queensgate,5803,229002576,BLACK,MALE,36,NONFATAL,2022,20220206,054000,2/6/2022 5:40:00 AM,Lower Price Hill
1,00 Block of E LIBERTY ST,39.1124,-84.5142,Over-the-Rhine,6162,229032343,BLACK,MALE,24,NONFATAL,2022,20221204,00000000000000.000,12/4/2022,OTR
1,00 Block of E LIBERTY ST,39.1135,-84.5148,Over-the-Rhine,6163,229032343,BLACK,MALE,26,NONFATAL,2022,20221204,00000000000000.000,12/4/2022,OTR
3,1500 Block of GROESBECK RD,39.1951,-84.5448,College Hill,6164,229032411,BLACK,MALE,43,NONFATAL,2022,20221204,230500,12/4/2022 11:05:00 PM,College Hill
3,3100 Block of MCHENRY AV,39.1444,-84.5754,Westwood,6160,229031980,UNKNOWN,MALE,37,NONFATAL,2022,20221130,025800,11/30/2022 2:58:00 AM,Westwood
C,300 Block of W 4TH ST,39.0986,-84.5179,Downtown,6159,229031876,BLACK,MALE,36,NONFATAL,2022,20221128,221600,11/28/2022 10:16:00 PM,Downtown
1,700 Block of BETTON ST,39.1112,-84.5258,West End,5918,229013015,BLACK,MALE,15,FATAL,2022,20220529,224500,5/29/2022 10:45:00 PM,West End
1,700 Block of BETTON ST,39.1099,-84.5267,West End,5919,229013015,BLACK,MALE,18,NONFATAL,2022,20220529,224500,5/29/2022 10:45:00 PM,West End
1,500 Block of E 13TH ST,39.1101,-84.5048,Pendleton,5912,229012825,BLACK,FEMALE,17,NONFATAL,2022,20220528,012800,5/28/2022 1:28:00 AM,Pendleton
1,500 Block of E 13TH ST,39.1114,-84.5037,Pendleton,5913,229012825,BLACK,MALE,37,NONFATAL,2022,20220528,012800,5/28/2022 1:28:00 AM,Pendleton
4,800 Block of BLAIR AVE,39.1416,-84.4918,Avondale,5914,229012893,BLACK,MALE,20,NONFATAL,2022,20220528,200900,5/28/2022 8:09:00 PM,Avondale
4,800 Block of BLAIR AVE,39.1416,-84.4923,Avondale,5915,229012893,BLACK,MALE,16,NONFATAL,2022,20220528,200900,5/28/2022 8:09:00 PM,Avondale
2,2700 Block of LOSANTIVILLE AV,39.1881,-84.4369,Pleasant Ridge,5916,229012905,BLACK,FEMALE,25,NONFATAL,2022,20220528,111100,5/28/2022 11:11:00 AM,Pleasant Ridge
2,5300 Block of CHARLOE AV,39.1681,-84.4185,Madisonville,5917,229012917,BLACK,MALE,40,NONFATAL,2022,20220528,115500,5/28/2022 11:55:00 AM,Madisonville
4,800 Block of LEXINGTON AVE,39.1461,-84.4888,Avondale,5909,229012661,BLACK,MALE,18,NONFATAL,2022,20220526,153500,5/26/2022 3:35:00 PM,Avondale
4,800 Block of LEXINGTON AVE,39.1461,-84.4892,Avondale,5910,229012661,BLACK,MALE,17,NONFATAL,2022,20220526,153500,5/26/2022 3:35:00 PM,Avondale
3,1700 Block of CASEY DR,39.1778,-84.5469,College Hill,5911,229012711,BLACK,MALE,25,NONFATAL,2022,20220526,225200,5/26/2022 10:52:00 PM,Northside
1,1700 Block of WERNER ST,39.1151,-84.5277,West End,5908,229012401,BLACK,MALE,40,NONFATAL,2022,20220524,002800,5/24/2022 12:28:00 AM,West End
3,1900 Block of WICKHAM AL,39.1279,-84.5632,South Fairmount,5906,229012180,WHITE,MALE,44,NONFATAL,2022,20220522,002000,5/22/2022 12:20:00 AM,South Fairmount
1,1600 Block of RACE ST,39.1129,-84.5178,Over-the-Rhine,5903,229012065,BLACK,MALE,14,NONFATAL,2022,20220521,00000000000000.000,5/21/2022,OTR
1,1600 Block of RACE ST,39.1142,-84.5176,Over-the-Rhine,5904,229012065,BLACK,MALE,15,NONFATAL,2022,20220521,00000000000000.000,5/21/2022,OTR
3,4000 Block of W LIBERTY ST,39.1178,-84.5805,West Price Hill,5905,229012174,BLACK,MALE,38,NONFATAL,2022,20220521,215600,5/21/2022 9:56:00 PM,West Price Hill
3,3400 Block of WARSAW AV,39.1108,-84.567,East Price Hill,5901,229011825,BLACK,FEMALE,20,NONFATAL,2022,20220518,163700,5/18/2022 4:37:00 PM,East Price Hill
3,3400 Block of WARSAW AV,39.1101,-84.5679,East Price Hill,5902,229011825,BLACK,MALE,29,NONFATAL,2022,20220518,163700,5/18/2022 4:37:00 PM,East Price Hill
4,00 Block of TOPRIDGE PL,39.1828,-84.5117,Winton Hills,5900,229011587,BLACK,FEMALE,21,NONFATAL,2022,20220516,124200,5/16/2022 12:42:00 PM,Winton Hills
3,3100 Block of WESTBROOK DR,39.1387,-84.6065,Westwood,5896,229011307,BLACK,MALE,40,FATAL,2022,20220513,094500,5/13/2022 9:45:00 AM,Westwood
4,5400 Block of WINNESTE AV,39.1886,-84.5134,Winton Hills,5999,229019097,BLACK,FEMALE,15,NONFATAL,2022,20220724,231500,7/24/2022 11:15:00 PM,Winton Hills
2,2500 Block of KEMPER LN,39.1258,-84.4878,Walnut Hills,5998,229018987,BLACK,MALE,45,NONFATAL,2022,20220723,210000,7/23/2022 9:00:00 PM,Walnut Hills
4,600 Block of ROCKDALE AV,39.1439,-84.4937,Avondale,5995,229018866,BLACK,MALE,26,NONFATAL,2022,20220722,163000,7/22/2022 4:30:00 PM,Avondale
4,7700 Block of READING RD,39.2035,-84.4557,Roselawn,5996,229018884,BLACK,MALE,34,NONFATAL,2022,20220722,212000,7/22/2022 9:20:00 PM,Roselawn
1,1600 Block of WALNUT ST,39.1145,-84.5145,Over-the-Rhine,5994,229018469,BLACK,MALE,17,NONFATAL,2022,20220718,234300,7/18/2022 11:43:00 PM,OTR
3,1900 Block of KENTUCKY AV,39.1674,-84.5524,Northside,5992,229018316,BLACK,MALE,34,FATAL,2022,20220717,150000,7/17/2022 3:00:00 PM,Northside
3,1900 Block of KENTUCKY AV,39.1674,-84.5513,Northside,5993,229018316,BLACK,FEMALE,27,NONFATAL,2022,20220717,150000,7/17/2022 3:00:00 PM,Northside
4,3700 Block of READING RD,39.1503,-84.486,Avondale,5991,229018246,BLACK,MALE,17,NONFATAL,2022,20220716,194500,7/16/2022 7:45:00 PM,Avondale - North Avondale
4,00 Block of DE CAMP AV,39.2071,-84.4734,Hartwell,5990,229018065,BLACK,MALE,28,NONFATAL,2022,20220715,010400,7/15/2022 1:04:00 AM,Hartwell
4,8300 Block of BURNS AV,39.2145,-84.4695,Hartwell,5989,229018038,WHITE,FEMALE,34,NONFATAL,2022,20220714,205800,7/14/2022 8:58:00 PM,Hartwell
3,5800 Block of HAMILTON AV,39.1986,-84.5468,College Hill,5986,229017853,BLACK,MALE,21,NONFATAL,2022,20220713,155800,7/13/2022 3:58:00 PM,College Hill
C,900 Block of MAIN ST,39.1058,-84.5106,Downtown,5969,229016836,BLACK,MALE,24,NONFATAL,2022,20220704,021700,7/4/2022 2:17:00 AM,Downtown
3,2800 Block of HARRISON AVE,39.1434,-84.5958,Westwood,5968,229016835,BLACK,MALE,35,FATAL,2022,20220703,220000,7/3/2022 10:00:00 PM,Westwood
4,5400 Block of HEBRON CT,39.1903,-84.5166,Winton Hills,5963,229016530,BLACK,MALE,35,NONFATAL,2022,20220701,011000,7/1/2022 1:10:00 AM,Winton Hills
4,600 Block of PROSPECT PL,39.1431,-84.491,Avondale,5964,229016630,BLACK,MALE,34,NONFATAL,2022,20220701,170500,7/1/2022 5:05:00 PM,Avondale
3,2200 Block of WESTWOOD NORTHERN BV,39.1465,-84.5669,East Westwood,5965,229016569,BLACK,MALE,26,NONFATAL,2022,20220701,115100,7/1/2022 11:51:00 AM,East Westwood
1,1700 Block of LINN ST,39.1149,-84.5264,West End,5961,229046427,BLACK,MALE,39,FATAL,2022,20220630,000600,6/30/2022 12:06:00 AM,West End
1,1900 Block of KEYWITT AL,39.1168,-84.5268,West End,5962,229016522,BLACK,MALE,67,FATAL,2022,20220630,123400,6/30/2022 12:34:00 PM,West End
3,1900 Block of WESTWOOD NORTHERN BV,39.144,-84.5598,English Woods_North Fairmount,5960,229016335,BLACK,MALE,23,NONFATAL,2022,20220629,175000,6/29/2022 5:50:00 PM,English Woods
2,4600 Block of CHIPPEWA ST,39.1569,-84.3968,Madisonville,5955,229016084,BLACK,MALE,19,NONFATAL,2022,20220627,084200,6/27/2022 8:42:00 AM,Madisonville
3,3100 Block of SPRING GROVE AV,39.1378,-84.5422,Camp Washington,5956,229016172,BLACK,MALE,36,NONFATAL,2022,20220627,235300,6/27/2022 11:53:00 PM,Camp Washington
3,1900 Block of WESTWOOD NORTHERN BV,39.1438,-84.56,English Woods_North Fairmount,5957,229016173,BLACK,FEMALE,20,NONFATAL,2022,20220627,182000,6/27/2022 6:20:00 PM,English Woods
4,5400 Block of HOLLAND DR,39.1897,-84.5127,Winton Hills,5958,229016177,BLACK,MALE,24,NONFATAL,2022,20220627,235000,6/27/2022 11:50:00 PM,Winton Hills
2,3400 Block of WOODBURN AV,39.1405,-84.475,Evanston,5959,229016181,BLACK,MALE,37,FATAL,2022,20220627,182500,6/27/2022 6:25:00 PM,Evanston
1,300 Block of E 12TH ST,39.1091,-84.5088,Pendleton,5954,229015973,BLACK,FEMALE,26,NONFATAL,2022,20220626,024700,6/26/2022 2:47:00 AM,Pendleton
3,800 Block of PURCELL AV,39.1057,-84.5651,East Price Hill,5936,229014413,BLACK,MALE,25,NONFATAL,2022,20220612,040000,6/12/2022 4:00:00 AM,East Price Hill
3,2900 Block of BEEKMAN ST,39.1367,-84.5472,North Fairmount,5933,229014300,BLACK,MALE,13,NONFATAL,2022,20220611,000400,6/11/2022 12:04:00 AM,North Fairmount
2,2500 Block of GILBERT AV,39.1258,-84.4893,Walnut Hills,5934,229014346,BLACK,MALE,37,FATAL,2022,20220611,113400,6/11/2022 11:34:00 AM,Walnut Hills
4,7700 Block of READING RD,39.2042,-84.4554,Roselawn,5932,229014209,BLACK,MALE,31,NONFATAL,2022,20220610,041000,6/10/2022 4:10:00 AM,Roselawn
2,6300 Block of BEECHMONT AV,39.0888,-84.3827,Mt. Washington,5930,229014100,BLACK,MALE,31,FATAL,2022,20220609,032500,6/9/2022 3:25:00 AM,Mount Washington
4,5400 Block of WINNESTE AV,39.189,-84.5134,Winton Hills,5931,229014117,BLACK,MALE,33,NONFATAL,2022,20220609,121000,6/9/2022 12:10:00 PM,Winton Hills
1,600 Block of STRAIGHT ST,39.1301,-84.5271,CUF,5928,229013962,WHITE,MALE,44,NONFATAL,2022,20220608,004000,6/8/2022 12:40:00 AM,CUF
2,3900 Block of KIRKUP AV,39.186,-84.402,Kennedy Heights,5929,229014050,BLACK,MALE,17,NONFATAL,2022,20220608,173000,6/8/2022 5:30:00 PM,Kennedy Heights
4,900 Block of DANA AV,39.1511,-84.4825,Avondale,5926,229013881,BLACK,MALE,34,NONFATAL,2022,20220607,001500,6/7/2022 12:15:00 AM,North Avondale
4,8300 Block of VINE ST,39.2144,-84.4732,Hartwell,5927,229013944,BLACK,MALE,30,NONFATAL,2022,20220607,173000,6/7/2022 5:30:00 PM,
3,2400 Block of NOTTINGHAM RD,39.157,-84.5614,Roll Hill,5924,229013738,BLACK,MALE,21,NONFATAL,2022,20220605,201500,6/5/2022 8:15:00 PM,Villages at Roll Hill
3,2400 Block of NOTTINGHAM RD,39.1572,-84.5601,Roll Hill,5925,229013738,BLACK,MALE,30,NONFATAL,2022,20220605,201500,6/5/2022 8:15:00 PM,Villages at Roll Hill
4,800 Block of BLAIR AV,39.1409,-84.4908,Avondale,5923,229013620,BLACK,MALE,44,FATAL,2022,20220604,163000,6/4/2022 4:30:00 PM,Avondale
1,1600 Block of LINN ST,39.1135,-84.5266,West End,5922,229013327,BLACK,MALE,39,NONFATAL,2022,20220602,010700,6/2/2022 1:07:00 AM,West End
2,3400 Block of WOODBURN AV,39.1396,-84.4763,Evanston,5920,229012177,BLACK,MALE,32,NONFATAL,2022,20220531,170000,5/31/2022 5:00:00 PM,Evanston
4,600 Block of DUTCH COLONY DR,39.1896,-84.5131,Winton Hills,5921,229013212,BLACK,MALE,36,NONFATAL,2022,20220531,215000,5/31/2022 9:50:00 PM,Winton Hills
3,2300 Block of FERGUSON RD,39.1277,-84.6003,Westwood,5897,229011380,BLACK,MALE,33,NONFATAL,2022,20220513,224800,5/13/2022 10:48:00 PM,Westwood
3,2300 Block of FERGUSON RD,39.1278,-84.6002,Westwood,5898,229011380,BLACK,MALE,35,NONFATAL,2022,20220513,224800,5/13/2022 10:48:00 PM,Westwood
3,2300 Block of FERGUSON RD,39.1282,-84.6013,Westwood,5899,229011380,BLACK,FEMALE,33,NONFATAL,2022,20220513,224800,5/13/2022 10:48:00 PM,Westwood
3,4600 Block of HAMILTON AV,39.1753,-84.5451,Northside,5892,229011218,BLACK,MALE,58,NONFATAL,2022,20220512,105500,5/12/2022 10:55:00 AM,Northside
1,500 Block of DERRICK TURNBOW AV,39.1103,-84.5254,West End,5893,229011236,BLACK,MALE,20,NONFATAL,2022,20220512,165500,5/12/2022 4:55:00 PM,West End
1,500 Block of DERRICK TURNBOW AV,39.1113,-84.5248,West End,5894,229011236,BLACK,FEMALE,45,NONFATAL,2022,20220512,165500,5/12/2022 4:55:00 PM,West End
1,500 Block of DERRICK TURNBOW AV,39.1118,-84.5256,West End,5895,229011236,BLACK,MALE,22,NONFATAL,2022,20220512,165500,5/12/2022 4:55:00 PM,West End
C,900 Block of RACE ST,39.1046,-84.5165,Downtown,5889,229010762,BLACK,MALE,30,NONFATAL,2022,20220507,022000,5/7/2022 2:20:00 AM,Downtown
C,900 Block of RACE ST,39.1044,-84.5165,Downtown,5890,229010762,WHITE,MALE,39,NONFATAL,2022,20220507,022000,5/7/2022 2:20:00 AM,Downtown
4,1100 Block of CAROLINA AV,39.1749,-84.4799,Bond Hill,5891,229010789,BLACK,MALE,49,NONFATAL,2022,20220507,103500,5/7/2022 10:35:00 AM,Bond Hill
2,4300 Block of EASTERN AV,39.1102,-84.4265,Linwood,5888,229010674,BLACK,MALE,23,FATAL,2022,20220505,201400,5/5/2022 8:14:00 PM,East End
1,00 Block of GREEN ST,39.115,-84.5174,Over-the-Rhine,5885,229010181,BLACK,MALE,30,NONFATAL,2022,20220501,004600,5/1/2022 12:46:00 AM,OTR
3,3600 Block of LACLEDE AV,39.1126,-84.5725,East Price Hill,5837,229005463,WHITE,MALE,44,NONFATAL,2022,20220310,091500,3/10/2022 9:15:00 AM,East Price Hill
2,3100 Block of LINWOOD AV,39.1289,-84.4315,Hyde Park,5833,229005104,BLACK,MALE,17,NONFATAL,2022,20220306,023000,3/6/2022 2:30:00 AM,Mount Lookout
3,4200 Block of GEORGIA AV,39.1663,-84.5481,Northside,5834,229005109,WHITE,MALE,47,FATAL,2022,20220306,042500,3/6/2022 4:25:00 AM,Northside
3,3000 Block of MICKEY AV,39.118,-84.5611,East Price Hill,5835,229005148,BLACK,MALE,23,NONFATAL,2022,20220306,180600,3/6/2022 6:06:00 PM,East Price Hill
2,2900 Block of GILBERT AV,39.134,-84.4874,Walnut Hills,5832,229005006,BLACK,MALE,21,FATAL,2022,20220304,221500,3/4/2022 10:15:00 PM,Walnut Hills
3,3400 Block of PRICE AV,39.1064,-84.5663,East Price Hill,5831,229004807,BLACK,MALE,28,NONFATAL,2022,20220303,002000,3/3/2022 12:20:00 AM,East Price Hill
2,2300 Block of BEECHMONT AV,39.0971,-84.3882,Mt. Washington,5828,229004504,BLACK,MALE,24,NONFATAL,2022,20220227,183800,2/27/2022 6:38:00 PM,Mount Washington
2,700 Block of E MCMILLAN ST,39.1253,-84.4916,Walnut Hills,5829,229004507,WHITE,FEMALE,54,NONFATAL,2022,20220227,184700,2/27/2022 6:47:00 PM,Walnut Hills
3,2200 Block of WESTWOOD NORTHERN BLVD,39.1461,-84.5673,East Westwood,5830,229004574,BLACK,FEMALE,26,FATAL,2022,20220227,064300,2/27/2022 6:43:00 AM,East Westwood
4,4600 Block of KINGS RUN DR,39.1755,-84.5087,Winton Hills,5825,229004440,BLACK,MALE,40,NONFATAL,2022,20220226,200000,2/26/2022 8:00:00 PM,Winton Hills
4,500 Block of MAPLE AV,39.142,-84.4967,Avondale,5826,229004446,BLACK,MALE,40,NONFATAL,2022,20220226,224900,2/26/2022 10:49:00 PM,Avondale
4,500 Block of MAPLE AV,39.1417,-84.4953,Avondale,5827,229004446,BLACK,FEMALE,35,NONFATAL,2022,20220226,224900,2/26/2022 10:49:00 PM,Avondale
1,400 Block of GEST ST,39.0986,-84.5259,Lower Price Hill_Queensgate,5823,229004188,BLACK,MALE,33,NONFATAL,2022,20220224,023400,2/24/2022 2:34:00 AM,Queensgate
4,100 Block of CLINTON SPRINGS AV,39.1589,-84.5004,Avondale,5824,229004218,BLACK,FEMALE,34,NONFATAL,2022,20220224,124200,2/24/2022 12:42:00 PM,Avondale - North Avondale
1,100 Block of E LIBERTY ST,39.1123,-84.514,Over-the-Rhine,5820,229004041,WHITE,MALE,28,NONFATAL,2022,20220222,173000,2/22/2022 5:30:00 PM,OTR
4,3700 Block of DUNKIRK ST,39.1511,-84.5055,Avondale,5821,229004052,BLACK,MALE,31,NONFATAL,2022,20220222,191000,2/22/2022 7:10:00 PM,Avondale
4,1300 Block of RYLAND AV,39.1789,-84.476,Bond Hill,5822,229004054,BLACK,FEMALE,29,NONFATAL,2022,20220222,190500,2/22/2022 7:05:00 PM,Bond Hill
4,5300 Block of HOLLAND DR,39.1881,-84.5135,Winton Hills,5869,229008235,BLACK,MALE,32,NONFATAL,2022,20220410,183400,4/10/2022 6:34:00 PM,Winton Hills
3,2300 Block of BALTIMORE AV,39.1498,-84.5608,East Westwood,6169,229033174,WHITE,MALE,22,FATAL,2022,20220408,120000,4/8/2022 12:00:00 PM,East Westwood
3,500 Block of ELBERON AV,39.1016,-84.5661,East Price Hill,5868,229007982,BLACK,FEMALE,19,NONFATAL,2022,20220407,193800,4/7/2022 7:38:00 PM,East Price Hill
3,3400 Block of BASSETT RD,39.1016,-84.5671,East Price Hill,5867,229007868,BLACK,MALE,28,FATAL,2022,20220406,012600,4/6/2022 1:26:00 AM,East Price Hill
4,00 Block of E MCMILLAN ST,39.1277,-84.51,Mt. Auburn,5866,229007670,BLACK,FEMALE,29,NONFATAL,2022,20220404,010000,4/4/2022 1:00:00 AM,Mount Auburn
3,1800 Block of FIRST AV,39.1234,-84.5781,West Price Hill,5861,229007615,BLACK,FEMALE,39,NONFATAL,2022,20220403,125500,4/3/2022 12:55:00 PM,West Price Hill
3,1800 Block of FIRST AV,39.1236,-84.5789,West Price Hill,5862,229007615,BLACK,FEMALE,18,NONFATAL,2022,20220403,125500,4/3/2022 12:55:00 PM,West Price Hill
3,1800 Block of FIRST AV,39.1229,-84.5791,West Price Hill,5863,229007615,BLACK,MALE,20,NONFATAL,2022,20220403,125500,4/3/2022 12:55:00 PM,West Price Hill
4,1500 Block of YARMOUTH AV,39.1738,-84.4696,Bond Hill,5864,229005329,BLACK,MALE,33,NONFATAL,2022,20220403,132500,4/3/2022 1:25:00 PM,Bond Hill
3,3700 Block of WESTMONT DR,39.1245,-84.5692,East Price Hill,5865,229007665,BLACK,MALE,21,NONFATAL,2022,20220403,203000,4/3/2022 8:30:00 PM,West Price Hill
1,400 Block of W NINTH ST,39.1051,-84.5209,West End,5860,229007573,BLACK,MALE,32,NONFATAL,2022,20220402,193000,4/2/2022 7:30:00 PM,West End
3,3400 Block of BEEKMAN ST,39.1507,-84.5518,South Cumminsville,5859,229007499,BLACK,MALE,25,NONFATAL,2022,20220401,192000,4/1/2022 7:20:00 PM,South Cumminsville
3,3800 Block of ST LAWRENCE AV,39.1098,-84.5777,East Price Hill,5858,229007347,HISPANIC,FEMALE,42,NONFATAL,2022,20220331,052000,3/31/2022 5:20:00 AM,West Price Hill
3,3100 Block of GLENMORE AV,39.1416,-84.6137,Westwood,5857,229007178,BLACK,MALE,31,NONFATAL,2022,20220329,124600,3/29/2022 12:46:00 PM,Westwood
3,700 Block of ELBERON AV,39.1056,-84.5652,East Price Hill,5856,229007138,BLACK,MALE,34,FATAL,2022,20220328,201200,3/28/2022 8:12:00 PM,East Price Hill
4,500 Block of STEWART PL,39.1386,-84.4957,Avondale,5854,229007052,BLACK,MALE,33,NONFATAL,2022,20220327,160000,3/27/2022 4:00:00 PM,Avondale
4,300 Block of FOREST AV,39.146,-84.5002,Avondale,5855,229005549,BLACK,FEMALE,17,FATAL,2022,20220327,183100,3/27/2022 6:31:00 PM,Avondale
4,900 Block of DANA AV,39.152,-84.4824,Avondale,5853,229006922,BLACK,MALE,22,NONFATAL,2022,20220326,105000,3/26/2022 10:50:00 AM,Avondale - North Avondale
1,1100 Block of SYCAMORE ST,39.1083,-84.5098,Pendleton,5804,229002606,BLACK,MALE,31,NONFATAL,2022,20220206,184000,2/6/2022 6:40:00 PM,OTR
4,7600 Block of READING RD,39.1991,-84.4569,Roselawn,5802,229002530,BLACK,MALE,25,NONFATAL,2022,20220205,163700,2/5/2022 4:37:00 PM,Roselawn
4,00 Block of WEST 68TH ST,39.1915,-84.4842,Carthage,5801,229002322,BLACK,MALE,33,NONFATAL,2022,20220201,211800,2/1/2022 9:18:00 PM,Carthage
2,2800 Block of ASHLAND AV,39.1289,-84.4831,Walnut Hills,5800,229002089,BLACK,FEMALE,27,NONFATAL,2022,20220129,232500,1/29/2022 11:25:00 PM,Walnut Hills
4,3400 Block of BURNET AV,39.1435,-84.5,Avondale,5799,229001785,BLACK,MALE,28,NONFATAL,2022,20220125,133000,1/25/2022 1:30:00 PM,Avondale
4,3500 Block of VAN ANTWERP PL,39.1473,-84.4941,Avondale,5798,229001737,BLACK,FEMALE,20,NONFATAL,2022,20220124,190000,1/24/2022 7:00:00 PM,Avondale
3,1800 Block of FIRST AV,39.1223,-84.5775,West Price Hill,5797,229001628,BLACK,MALE,51,NONFATAL,2022,20220123,025000,1/23/2022 2:50:00 AM,West Price Hill
3,4000 Block of HAMILTON AV,39.16,-84.5394,Northside,5796,229001554,BLACK,MALE,35,FATAL,2022,20220122,014000,1/22/2022 1:40:00 AM,Northside
1,00 Block of E 14TH ST,39.1112,-84.5154,Over-the-Rhine,5795,229001442,BLACK,MALE,22,NONFATAL,2022,20220120,180500,1/20/2022 6:05:00 PM,OTR
2,5700 Block of MONTGOMERY RD,39.1786,-84.4385,Pleasant Ridge,5794,229001368,BLACK,MALE,19,FATAL,2022,20220119,151500,1/19/2022 3:15:00 PM,Pleasant Ridge
3,400 Block of ELBERON AV,39.099,-84.5663,East Price Hill,5793,229001220,BLACK,MALE,41,NONFATAL,2022,20220117,221500,1/17/2022 10:15:00 PM,East Price Hill
1,300 Block of READING RD,39.1086,-84.5094,Pendleton,5792,229001046,BLACK,FEMALE,25,NONFATAL,2022,20220115,020000,1/15/2022 2:00:00 AM,Pendleton
3,6000 Block of LANTANA AV,39.2018,-84.542,College Hill,5791,229000970,BLACK,MALE,34,FATAL,2022,20220114,022000,1/14/2022 2:20:00 AM,College Hill
1,2000 Block of ELEANOR PL,39.1199,-84.5114,Mt. Auburn,5789,229000899,BLACK,MALE,34,NONFATAL,2022,20220113,080800,1/13/2022 8:08:00 AM,Mount Auburn
3,1200 Block of W GALBRAITH RD,39.2156,-84.5315,College Hill,5790,229000918,BLACK,FEMALE,28,NONFATAL,2022,20220113,142000,1/13/2022 2:20:00 PM,College Hill
3,2900 Block of COLERAIN AV,39.1368,-84.5373,Camp Washington,5788,229000832,BLACK,MALE,48,FATAL,2022,20220112,130300,1/12/2022 1:03:00 PM,Camp Washington
1,1700 Block of CENTRAL AV,39.1167,-84.5229,West End,5786,229000686,BLACK,MALE,60,NONFATAL,2022,20220110,181500,1/10/2022 6:15:00 PM,West End
